jahr;standortgemeinde;code;kategorie;durchschnittsbestand_stueck;durchschnittsbestand_grossvieheinheiten
2024;Pfyn;1123;Rindvieh, weibliche Tiere über 730 Tage;20.1381;12.0826
2024;Pfyn;1262;Equiden, weibl. und kastr. männl. Tiere über 900 Tage bis 148 cm;26.4181;9.2464
2024;Pfyn;1462;Andere Ziegen über 365 Tage alt, weiblich;6.6066;1.1231
2024;Pfyn;1466;Jungziegen über 180 Tage bis 365 Tage alt;0.5273;0.0316
2024;Pfyn;1621;Zuchteber;1.0;0.25
2024;Pfyn;1631;Abgesetzte Ferkel;40.0;2.4
2024;Pfyn;1754;Bruteier produzierende Hennen und Hähne (Legelinien);22.0;0.22
2024;Pfyn;1757;Mastpoulets jeden Alters;15141.0;60.564
2024;Pfyn;1871;Enten (ohne Zierenten);6.0;0.048
2024;Porza;1150;Andere Kühe;2.1667;2.1667
2024;Raperswilen;1110;Milchkühe;78.4535;78.4535
2024;Raperswilen;1123;Rindvieh, weibliche Tiere über 730 Tage;3.754;2.2525
2024;Raperswilen;1141;Rindvieh, weibliche Tiere über 160 bis 365 Tage;18.2541;6.0238
2024;Raperswilen;1222;Equiden, weibl. und kastr. männl. Tiere über 900 Tage ab 148 cm;31.5984;22.1189
2024;Raperswilen;1224;Equiden, Jungtiere über 180 Tage bis 900 Tage, ab 148 cm;0.0328;0.0164
2024;Raperswilen;1356;Jungschafe über 180 Tage bis 365 Tage alt;5.8607;0.3517
2024;Raperswilen;1462;Andere Ziegen über 365 Tage alt, weiblich;15.929;2.7079
2024;Raperswilen;1466;Jungziegen über 180 Tage bis 365 Tage alt;2.2185;0.1331
2024;Raperswilen;1581;Lamas über 2-jährig;2.0;0.34
2024;Raperswilen;1585;Alpakas über 2-jährig;6.0;0.66
2024;Raperswilen;1611;Säugende Zuchtsauen;128.0;70.4
2024;Raperswilen;1615;Nicht säugende Zuchtsauen über 6 Monate alt;330.0;85.8
2024;Raperswilen;1639;Mastschweine und Remonten bis 6 Monate alt;2318.0;394.06
2024;Raperswilen;1753;Konsumeier produzierende Hennen;2239.0;22.39
2024;Raperswilen;1761;Truten jeden Alters;22.0;0.33
2024;Rickenbach (TG);1222;Equiden, weibl. und kastr. männl. Tiere über 900 Tage ab 148 cm;3.2049;2.2434
2024;Rickenbach (TG);1263;Equiden, Hengste über 900 Tage, bis 148 cm;1.0;0.35
2024;Rickenbach (TG);1753;Konsumeier produzierende Hennen;42.0;0.42
2024;Rickenbach (TG);1882;Bienenvölker;3.0;0.0
2024;Roggwil (TG);1110;Milchkühe;649.4751;649.4751
2024;Roggwil (TG);1128;Rindvieh, weibliche Tiere über 365 bis 730 Tage;35.6856;14.2741
2024;Roggwil (TG);1144;Rindvieh, männliche Tiere bis 160 Tage alt;136.806;17.7848
2024;Roggwil (TG);1223;Equiden, Hengste über 900 Tage, ab 148 cm;6.2704;4.3893
2024;Roggwil (TG);1224;Equiden, Jungtiere über 180 Tage bis 900 Tage, ab 148 cm;4.1966;2.0984
2024;Roggwil (TG);1225;Equiden, Fohlen bis 180 Tage, ab 148 cm;0.0492;0.0148
2024;Roggwil (TG);1262;Equiden, weibl. und kastr. männl. Tiere über 900 Tage bis 148 cm;26.4999;9.2751
2024;Roggwil (TG);1263;Equiden, Hengste über 900 Tage, bis 148 cm;3.0;1.05
2024;Roggwil (TG);1352;Andere Schafe über 365 Tage alt, weiblich;97.7349;16.615
2024;Roggwil (TG);1621;Zuchteber;6.0;1.5
2024;Roggwil (TG);1863;Andere Kaninchen;6.0;0.0
2024;Roggwil (TG);1890;übriges Geflügel (Rebhühner, Pfauen, Fasane, usw.);16.0;0.0
2024;Roggwil (TG);1903;Mini-Pigs;5.0;0.0
2024;Romanshorn;1123;Rindvieh, weibliche Tiere über 730 Tage;5.287;3.1722
2024;Romanshorn;1124;Rindvieh, männliche Tiere über 730 Tage;0.7131;0.4279
2024;Romanshorn;1141;Rindvieh, weibliche Tiere über 160 bis 365 Tage;9.3116;3.0728
2024;Romanshorn;1150;Andere Kühe;29.1585;29.1585
2024;Romanshorn;1222;Equiden, weibl. und kastr. männl. Tiere über 900 Tage ab 148 cm;21.7158;15.2011
2024;Romanshorn;1262;Equiden, weibl. und kastr. männl. Tiere über 900 Tage bis 148 cm;14.1803;4.9631
2024;Romanshorn;1462;Andere Ziegen über 365 Tage alt, weiblich;20.3552;3.4604
2024;Romanshorn;1631;Abgesetzte Ferkel;350.0;21.0
2024;Romanshorn;1635;Saugferkel (im Faktor des weiblichen Tieres eingerechnet);298.0;0.0
2024;Romanshorn;1753;Konsumeier produzierende Hennen;11350.0;113.5
2024;Romanshorn;1754;Bruteier produzierende Hennen und Hähne (Legelinien);10.0;0.1
2024;Romanshorn;1862;Jungtiere (Mast bzw. Aufzucht);6.0;0.066
2024;Romanshorn;1863;Andere Kaninchen;18.0;0.0
2024;Romanshorn;1882;Bienenvölker;88.0;0.0
2024;Salenstein;1128;Rindvieh, weibliche Tiere über 365 bis 730 Tage;48.5164;19.4066
2024;Salenstein;1150;Andere Kühe;5.6284;5.6284
2024;Salenstein;1262;Equiden, weibl. und kastr. männl. Tiere über 900 Tage bis 148 cm;4.0;1.4
2024;Salenstein;1352;Andere Schafe über 365 Tage alt, weiblich;38.0628;6.4707
2024;Salenstein;1462;Andere Ziegen über 365 Tage alt, weiblich;8.9563;1.5226
2024;Salenstein;1464;Andere Ziegen über 365 Tage alt, männlich;4.0984;0.6967
2024;Salmsach;1110;Milchkühe;66.3005;66.3005
2024;Salmsach;1142;Rindvieh, weibliche Tiere bis 160 Tage alt;14.5929;1.8972
2024;Salmsach;1144;Rindvieh, männliche Tiere bis 160 Tage alt;18.8662;2.4526
2024;Salmsach;1150;Andere Kühe;51.4671;51.4671
2024;Salmsach;1354;Andere Schafe über 365 Tage alt, männlich;4.306;0.732
2024;Salmsach;1358;Lämmer bis 180 Tage alt;72.694;2.1808
2024;Salmsach;1621;Zuchteber;1.0;0.25
2024;Salmsach;1755;Junghennen, Junghähne und Kücken für die Eierproduktion;1.0;0.004
2024;Salmsach;1872;Gänse;1.0;0.012
2024;Salmsach;1876;Wachteln;2.0;0.008
2024;Schlatt (TG);1142;Rindvieh, weibliche Tiere bis 160 Tage alt;17.1994;2.236
2024;Schlatt (TG);1150;Andere Kühe;20.1394;20.1394
2024;Schlatt (TG);1264;Equiden, Jungtiere über 180 Tage bis 900 Tage, bis 148 cm;3.1367;0.7841
2024;Schlatt (TG);1265;Equiden, Fohlen bis 180 Tage, bis 148 cm;0.5464;0.082
2024;Schlatt (TG);1352;Andere Schafe über 365 Tage alt, weiblich;63.6721;10.8243
2024;Schlatt (TG);1356;Jungschafe über 180 Tage bis 365 Tage alt;10.7186;0.6431
2024;Schlatt (TG);1358;Lämmer bis 180 Tage alt;18.6284;0.5588
2024;Schlatt (TG);1753;Konsumeier produzierende Hennen;4402.0;44.02
2024;Schlatt (TG);1882;Bienenvölker;84.0;0.0
2024;Schönholzerswilen;1123;Rindvieh, weibliche Tiere über 730 Tage;47.3121;28.3871
2024;Schönholzerswilen;1129;Rindvieh, männliche Tiere über 365 bis 730 Tage;6.4563;2.5825
2024;Schönholzerswilen;1358;Lämmer bis 180 Tage alt;116.1859;3.4856
2024;Schönholzerswilen;1753;Konsumeier produzierende Hennen;20207.0;202.07
2024;Schönholzerswilen;1754;Bruteier produzierende Hennen und Hähne (Legelinien);13.0;0.13
2024;Schönholzerswilen;1757;Mastpoulets jeden Alters;7210.0;28.84
2024;Schönholzerswilen;1761;Truten jeden Alters;35.0;0.525
2024;Schönholzerswilen;1862;Jungtiere (Mast bzw. Aufzucht);5.0;0.055
2024;Schönholzerswilen;1903;Mini-Pigs;4.0;0.0
2024;Sirnach;1110;Milchkühe;857.9289;857.9289
2024;Sirnach;1124;Rindvieh, männliche Tiere über 730 Tage;5.1229;3.0737
2024;Sirnach;1128;Rindvieh, weibliche Tiere über 365 bis 730 Tage;191.5601;76.6239
2024;Sirnach;1144;Rindvieh, männliche Tiere bis 160 Tage alt;57.3685;7.4578
2024;Sirnach;1223;Equiden, Hengste über 900 Tage, ab 148 cm;1.0;0.7
2024;Sirnach;1265;Equiden, Fohlen bis 180 Tage, bis 148 cm;0.0519;0.0078
2024;Sirnach;1354;Andere Schafe über 365 Tage alt, männlich;2.877;0.4892
2024;Sirnach;1358;Lämmer bis 180 Tage alt;38.8415;1.1652
2024;Sirnach;1462;Andere Ziegen über 365 Tage alt, weiblich;3.2431;0.5514
2024;Sirnach;1631;Abgesetzte Ferkel;208.0;12.48
2024;Sirnach;1635;Saugferkel (im Faktor des weiblichen Tieres eingerechnet);234.0;0.0
2024;Sirnach;1861;Produzierende Zibben;9.0;0.306
2024;Sirnach;1882;Bienenvölker;77.0;0.0
2024;Sirnach;1883;Hundezucht;1.0;0.0
2024;Sommeri;1123;Rindvieh, weibliche Tiere über 730 Tage;9.8005;5.8804
2024;Sommeri;1129;Rindvieh, männliche Tiere über 365 bis 730 Tage;4.9535;1.9814
2024;Sommeri;1352;Andere Schafe über 365 Tage alt, weiblich;40.735;6.9249
2024;Sommeri;1354;Andere Schafe über 365 Tage alt, männlich;0.8798;0.1496
2024;Sommeri;1464;Andere Ziegen über 365 Tage alt, männlich;1.0;0.17
2024;Sommeri;1639;Mastschweine und Remonten bis 6 Monate alt;550.0;93.5
2024;Steckborn;1110;Milchkühe;174.5028;174.5028
2024;Steckborn;1124;Rindvieh, männliche Tiere über 730 Tage;1.0219;0.6132
2024;Steckborn;1142;Rindvieh, weibliche Tiere bis 160 Tage alt;37.1504;4.8297
2024;Steckborn;1144;Rindvieh, männliche Tiere bis 160 Tage alt;23.5164;3.057
2024;Steckborn;1222;Equiden, weibl. und kastr. männl. Tiere über 900 Tage ab 148 cm;5.6448;3.9514
2024;Steckborn;1352;Andere Schafe über 365 Tage alt, weiblich;66.1858;11.2516
2024;Steckborn;1462;Andere Ziegen über 365 Tage alt, weiblich;11.8579;2.0159
2024;Steckborn;1466;Jungziegen über 180 Tage bis 365 Tage alt;2.5492;0.153
2024;Steckborn;1753;Konsumeier produzierende Hennen;469.0;4.69
2024;Steckborn;1754;Bruteier produzierende Hennen und Hähne (Legelinien);22.0;0.22
2024;Steckborn;1863;Andere Kaninchen;3.0;0.0
2024;Steckborn;1876;Wachteln;5.0;0.02
2024;Steckborn;1882;Bienenvölker;43.0;0.0
2024;Stettfurt;1110;Milchkühe;253.7103;253.7103
2024;Stettfurt;1123;Rindvieh, weibliche Tiere über 730 Tage;13.9207;8.3524
2024;Stettfurt;1128;Rindvieh, weibliche Tiere über 365 bis 730 Tage;70.7021;28.2808
2024;Stettfurt;1143;Rindvieh, männliche Tiere über 160 bis 365 Tage alt;17.0301;5.6199
2024;Stettfurt;1462;Andere Ziegen über 365 Tage alt, weiblich;4.8197;0.8193
2024;Stettfurt;1755;Junghennen, Junghähne und Kücken für die Eierproduktion;1.0;0.004
2024;Stettfurt;1876;Wachteln;4.0;0.016
2024;Stüsslingen;1123;Rindvieh, weibliche Tiere über 730 Tage;0.0792;0.0475
2024;Stüsslingen;1129;Rindvieh, männliche Tiere über 365 bis 730 Tage;0.2295;0.0918
2024;Sulgen;1124;Rindvieh, männliche Tiere über 730 Tage;2.2159;1.3295
2024;Sulgen;1129;Rindvieh, männliche Tiere über 365 bis 730 Tage;0.7323;0.2929
2024;Sulgen;1141;Rindvieh, weibliche Tiere über 160 bis 365 Tage;105.2897;34.7456
2024;Sulgen;1223;Equiden, Hengste über 900 Tage, ab 148 cm;9.8852;6.9197
2024;Sulgen;1352;Andere Schafe über 365 Tage alt, weiblich;80.5846;13.6995
2024;Sulgen;1462;Andere Ziegen über 365 Tage alt, weiblich;4.347;0.739
2024;Sulgen;1611;Säugende Zuchtsauen;42.0;23.1
2024;Sulgen;1621;Zuchteber;2.0;0.5
2024;Sulgen;1631;Abgesetzte Ferkel;570.0;34.2
2024;Sulgen;1754;Bruteier produzierende Hennen und Hähne (Legelinien);4.0;0.04
2024;Sulgen;1757;Mastpoulets jeden Alters;14802.0;59.208
2024;Sulgen;1863;Andere Kaninchen;4.0;0.0
2024;Sulgen;1871;Enten (ohne Zierenten);10.0;0.08
2024;Sulgen;1890;übriges Geflügel (Rebhühner, Pfauen, Fasane, usw.);3.0;0.0
2024;Tägerwilen;1124;Rindvieh, männliche Tiere über 730 Tage;6.3525;3.8115
2024;Tägerwilen;1141;Rindvieh, weibliche Tiere über 160 bis 365 Tage;34.0137;11.2245
2024;Tägerwilen;1635;Saugferkel (im Faktor des weiblichen Tieres eingerechnet);440.0;0.0
2024;Tägerwilen;1861;Produzierende Zibben;2.0;0.068
2024;Tägerwilen;9002;Bachforelle (inkl. Seeforelle);;0.0
2024;Thundorf;1124;Rindvieh, männliche Tiere über 730 Tage;4.9918;2.9951
2024;Thundorf;1128;Rindvieh, weibliche Tiere über 365 bis 730 Tage;163.0877;65.2349
2024;Thundorf;1144;Rindvieh, männliche Tiere bis 160 Tage alt;56.489;7.3436
2024;Thundorf;1150;Andere Kühe;103.2761;103.2761
2024;Thundorf;1222;Equiden, weibl. und kastr. männl. Tiere über 900 Tage ab 148 cm;101.2814;70.897
2024;Thundorf;1223;Equiden, Hengste über 900 Tage, ab 148 cm;3.347;2.3429
2024;Thundorf;1224;Equiden, Jungtiere über 180 Tage bis 900 Tage, ab 148 cm;2.0;1.0
2024;Thundorf;1352;Andere Schafe über 365 Tage alt, weiblich;128.0656;21.7711
2024;Thundorf;1356;Jungschafe über 180 Tage bis 365 Tage alt;56.1886;3.3714
2024;Thundorf;1461;Milchziegen;1.0;0.2
2024;Thundorf;1466;Jungziegen über 180 Tage bis 365 Tage alt;0.8934;0.0536
2024;Thundorf;1639;Mastschweine und Remonten bis 6 Monate alt;1850.0;314.5
2024;Thundorf;1754;Bruteier produzierende Hennen und Hähne (Legelinien);43.0;0.43
2024;Thundorf;1763;Trutenausmast;20.0;0.56
2024;Thundorf;1871;Enten (ohne Zierenten);3.0;0.024
2024;Thundorf;1882;Bienenvölker;115.0;0.0
2024;Tobel-Tägerschen;1124;Rindvieh, männliche Tiere über 730 Tage;13.8278;8.2967
2024;Tobel-Tägerschen;1225;Equiden, Fohlen bis 180 Tage, ab 148 cm;1.9672;0.5902
2024;Tobel-Tägerschen;1262;Equiden, weibl. und kastr. männl. Tiere über 900 Tage bis 148 cm;9.1694;3.2092
2024;Tobel-Tägerschen;1352;Andere Schafe über 365 Tage alt, weiblich;174.7158;29.7018
2024;Tobel-Tägerschen;1462;Andere Ziegen über 365 Tage alt, weiblich;2.7596;0.4691
2024;Tobel-Tägerschen;1585;Alpakas über 2-jährig;15.0;1.65
2024;Tobel-Tägerschen;1586;Alpakas unter 2-jährig;5.0;0.35
2024;Tobel-Tägerschen;1639;Mastschweine und Remonten bis 6 Monate alt;300.0;51.0
2024;Tobel-Tägerschen;1871;Enten (ohne Zierenten);5.0;0.04
2024;Truttikon;1882;Bienenvölker;0.0;0.0
2024;Tübach;1639;Mastschweine und Remonten bis 6 Monate alt;730.0;124.1
2024;Turbenthal;1356;Jungschafe über 180 Tage bis 365 Tage alt;3.5082;0.2105
2024;Turbenthal;1358;Lämmer bis 180 Tage alt;15.0273;0.4508
2024;Turbenthal;1882;Bienenvölker;3.0;0.0
2024;Uesslingen-Buch;1123;Rindvieh, weibliche Tiere über 730 Tage;31.8799;19.1278
2024;Uesslingen-Buch;1129;Rindvieh, männliche Tiere über 365 bis 730 Tage;23.8059;9.5225
2024;Uesslingen-Buch;1142;Rindvieh, weibliche Tiere bis 160 Tage alt;154.5763;20.095
2024;Uesslingen-Buch;1143;Rindvieh, männliche Tiere über 160 bis 365 Tage alt;64.2512;21.2028
2024;Uesslingen-Buch;1144;Rindvieh, männliche Tiere bis 160 Tage alt;127.9973;16.6396
2024;Uesslingen-Buch;1222;Equiden, weibl. und kastr. männl. Tiere über 900 Tage ab 148 cm;43.0655;30.1458
2024;Uesslingen-Buch;1224;Equiden, Jungtiere über 180 Tage bis 900 Tage, ab 148 cm;0.1421;0.071
2024;Uesslingen-Buch;1263;Equiden, Hengste über 900 Tage, bis 148 cm;5.0;1.75
2024;Uesslingen-Buch;1352;Andere Schafe über 365 Tage alt, weiblich;271.866;46.2173
2024;Uesslingen-Buch;1358;Lämmer bis 180 Tage alt;290.6257;8.7187
2024;Uesslingen-Buch;1461;Milchziegen;12.6667;2.5333
2024;Uesslingen-Buch;1466;Jungziegen über 180 Tage bis 365 Tage alt;2.653;0.1592
2024;Uesslingen-Buch;1468;Zicklein bis 180 Tage alt;9.1256;0.2738
2024;Uesslingen-Buch;1575;Damhirsche jeden Alters;44.0;4.4
2024;Uesslingen-Buch;1586;Alpakas unter 2-jährig;1.0;0.07
2024;Uesslingen-Buch;1639;Mastschweine und Remonten bis 6 Monate alt;1179.0;200.43
2024;Uesslingen-Buch;1753;Konsumeier produzierende Hennen;518.0;5.18
2024;Uesslingen-Buch;1862;Jungtiere (Mast bzw. Aufzucht);16.0;0.176
2024;Uesslingen-Buch;1876;Wachteln;11.0;0.044
2024;Uesslingen-Buch;1882;Bienenvölker;78.0;0.0
2024;Uesslingen-Buch;1890;übriges Geflügel (Rebhühner, Pfauen, Fasane, usw.);15.0;0.0
2024;Uesslingen-Buch;1903;Mini-Pigs;;0.0
2024;Uttwil;1110;Milchkühe;171.3142;171.3142
2024;Uttwil;1123;Rindvieh, weibliche Tiere über 730 Tage;13.3608;8.0164
2024;Uttwil;1124;Rindvieh, männliche Tiere über 730 Tage;1.0355;0.6214
2024;Uttwil;1129;Rindvieh, männliche Tiere über 365 bis 730 Tage;1.0929;0.4372
2024;Uttwil;1262;Equiden, weibl. und kastr. männl. Tiere über 900 Tage bis 148 cm;3.8361;1.3426
2024;Uttwil;1263;Equiden, Hengste über 900 Tage, bis 148 cm;1.0;0.35
2024;Uttwil;1871;Enten (ohne Zierenten);3.0;0.024
2024;Uttwil;1903;Mini-Pigs;2.0;0.0
2024;Uzwil;1123;Rindvieh, weibliche Tiere über 730 Tage;7.5246;4.5148
2024;Uzwil;1141;Rindvieh, weibliche Tiere über 160 bis 365 Tage;6.2022;2.0467
2024;Wagenhausen;1124;Rindvieh, männliche Tiere über 730 Tage;1.9999;1.2
2024;Wagenhausen;1128;Rindvieh, weibliche Tiere über 365 bis 730 Tage;35.0985;14.0393
2024;Wagenhausen;1129;Rindvieh, männliche Tiere über 365 bis 730 Tage;10.4563;4.1826
2024;Wagenhausen;1143;Rindvieh, männliche Tiere über 160 bis 365 Tage alt;23.1694;7.6459
2024;Wagenhausen;1144;Rindvieh, männliche Tiere bis 160 Tage alt;63.3824;8.2397
2024;Wagenhausen;1150;Andere Kühe;54.8224;54.8224
2024;Wagenhausen;1224;Equiden, Jungtiere über 180 Tage bis 900 Tage, ab 148 cm;0.3743;0.1872
2024;Wagenhausen;1262;Equiden, weibl. und kastr. männl. Tiere über 900 Tage bis 148 cm;27.8333;9.7417
2024;Wagenhausen;1263;Equiden, Hengste über 900 Tage, bis 148 cm;3.0;1.05
2024;Wagenhausen;1351;Milchschafe;4.0;1.0
2024;Wagenhausen;1639;Mastschweine und Remonten bis 6 Monate alt;482.0;81.94
2024;Wagenhausen;1882;Bienenvölker;88.0;0.0
2024;Wagenhausen;1903;Mini-Pigs;4.0;0.0
2024;Wäldi;1128;Rindvieh, weibliche Tiere über 365 bis 730 Tage;76.4262;30.5708
2024;Wäldi;1223;Equiden, Hengste über 900 Tage, ab 148 cm;3.4454;2.4117
2024;Wäldi;1264;Equiden, Jungtiere über 180 Tage bis 900 Tage, bis 148 cm;2.2404;0.5602
2024;Wäldi;1358;Lämmer bis 180 Tage alt;17.0737;0.5122
2024;Wäldi;1462;Andere Ziegen über 365 Tage alt, weiblich;2.0;0.34
2024;Wäldi;1468;Zicklein bis 180 Tage alt;0.7077;0.0212
2024;Wäldi;1585;Alpakas über 2-jährig;2.0;0.22
2024;Wäldi;1615;Nicht säugende Zuchtsauen über 6 Monate alt;376.0;97.76
2024;Wäldi;1631;Abgesetzte Ferkel;1695.0;101.7
2024;Wäldi;1635;Saugferkel (im Faktor des weiblichen Tieres eingerechnet);1224.0;0.0
2024;Wäldi;1757;Mastpoulets jeden Alters;9202.0;36.808
2024;Wäldi;1863;Andere Kaninchen;7.0;0.0
2024;Wäldi;1871;Enten (ohne Zierenten);2.0;0.016
2024;Wängi;1110;Milchkühe;1199.9455;1199.9455
2024;Wängi;1129;Rindvieh, männliche Tiere über 365 bis 730 Tage;30.1338;12.0535
2024;Wängi;1225;Equiden, Fohlen bis 180 Tage, ab 148 cm;0.4454;0.1336
2024;Wängi;1462;Andere Ziegen über 365 Tage alt, weiblich;48.3443;8.2185
2024;Wängi;1468;Zicklein bis 180 Tage alt;18.6856;0.5606
2024;Wängi;1611;Säugende Zuchtsauen;51.0;28.05
2024;Wängi;1631;Abgesetzte Ferkel;660.0;39.6
2024;Wängi;1753;Konsumeier produzierende Hennen;1118.0;11.18
2024;Wängi;1754;Bruteier produzierende Hennen und Hähne (Legelinien);14.0;0.14
2024;Wängi;1761;Truten jeden Alters;1.0;0.015
2024;Wängi;1762;Trutenvormast;2250.0;11.25
2024;Wängi;1763;Trutenausmast;7100.0;198.8
2024;Wängi;1862;Jungtiere (Mast bzw. Aufzucht);6.0;0.066
2024;Wängi;1871;Enten (ohne Zierenten);7.0;0.056
2024;Wängi;1872;Gänse;12.0;0.144
2024;Wängi;1882;Bienenvölker;149.0;0.0
2024;Wängi;1904;Zierenten;16.0;0.0
2024;Warth-Weiningen;1141;Rindvieh, weibliche Tiere über 160 bis 365 Tage;69.2596;22.8557
2024;Warth-Weiningen;1142;Rindvieh, weibliche Tiere bis 160 Tage alt;56.6803;7.3684
2024;Warth-Weiningen;1144;Rindvieh, männliche Tiere bis 160 Tage alt;68.7733;8.9404
2024;Warth-Weiningen;1222;Equiden, weibl. und kastr. männl. Tiere über 900 Tage ab 148 cm;5.0;3.5
2024;Warth-Weiningen;1262;Equiden, weibl. und kastr. männl. Tiere über 900 Tage bis 148 cm;11.877;4.157
2024;Warth-Weiningen;1358;Lämmer bis 180 Tage alt;11.8661;0.3559
2024;Warth-Weiningen;1585;Alpakas über 2-jährig;3.0;0.33
2024;Warth-Weiningen;1639;Mastschweine und Remonten bis 6 Monate alt;300.0;51.0
2024;Warth-Weiningen;1753;Konsumeier produzierende Hennen;457.0;4.57
2024;Warth-Weiningen;1890;übriges Geflügel (Rebhühner, Pfauen, Fasane, usw.);4.0;0.0
2024;Weinfelden;1128;Rindvieh, weibliche Tiere über 365 bis 730 Tage;99.7213;39.8884
2024;Weinfelden;1141;Rindvieh, weibliche Tiere über 160 bis 365 Tage;77.3579;25.5281
2024;Weinfelden;1150;Andere Kühe;94.0929;94.0929
2024;Weinfelden;1222;Equiden, weibl. und kastr. männl. Tiere über 900 Tage ab 148 cm;85.7624;60.0337
2024;Weinfelden;1224;Equiden, Jungtiere über 180 Tage bis 900 Tage, ab 148 cm;1.8934;0.9467
2024;Weinfelden;1265;Equiden, Fohlen bis 180 Tage, bis 148 cm;0.9836;0.1475
2024;Weinfelden;1352;Andere Schafe über 365 Tage alt, weiblich;135.8662;23.0972
2024;Weinfelden;1466;Jungziegen über 180 Tage bis 365 Tage alt;1.6202;0.0972
2024;Weinfelden;1468;Zicklein bis 180 Tage alt;4.8278;0.1448
2024;Weinfelden;1615;Nicht säugende Zuchtsauen über 6 Monate alt;55.0;14.3
2024;Weinfelden;1753;Konsumeier produzierende Hennen;1231.0;12.31
2024;Weinfelden;1755;Junghennen, Junghähne und Kücken für die Eierproduktion;10035.0;40.14
2024;Weinfelden;1862;Jungtiere (Mast bzw. Aufzucht);20.0;0.22
2024;Weinfelden;1871;Enten (ohne Zierenten);7.0;0.056
2024;Weinfelden;1882;Bienenvölker;132.0;0.0
2024;Weinfelden;9002;Bachforelle (inkl. Seeforelle);;0.0
2024;Wigoltingen;1110;Milchkühe;432.0245;432.0245
2024;Wigoltingen;1123;Rindvieh, weibliche Tiere über 730 Tage;55.4019;33.2409
2024;Wigoltingen;1141;Rindvieh, weibliche Tiere über 160 bis 365 Tage;130.0521;42.9172
2024;Wigoltingen;1142;Rindvieh, weibliche Tiere bis 160 Tage alt;94.2267;12.2495
2024;Wigoltingen;1143;Rindvieh, männliche Tiere über 160 bis 365 Tage alt;54.2705;17.9094
2024;Wigoltingen;1224;Equiden, Jungtiere über 180 Tage bis 900 Tage, ab 148 cm;3.3908;1.6953
2024;Wigoltingen;1262;Equiden, weibl. und kastr. männl. Tiere über 900 Tage bis 148 cm;54.3087;19.008
2024;Wigoltingen;1263;Equiden, Hengste über 900 Tage, bis 148 cm;10.1147;3.5401
2024;Wigoltingen;1264;Equiden, Jungtiere über 180 Tage bis 900 Tage, bis 148 cm;2.2541;0.5635
2024;Wigoltingen;1352;Andere Schafe über 365 Tage alt, weiblich;81.1941;13.803
2024;Wigoltingen;1464;Andere Ziegen über 365 Tage alt, männlich;11.1695;1.8988
2024;Wigoltingen;1585;Alpakas über 2-jährig;11.0;1.21
2024;Wigoltingen;1586;Alpakas unter 2-jährig;1.0;0.07
2024;Wigoltingen;1639;Mastschweine und Remonten bis 6 Monate alt;2437.0;414.29
2024;Wigoltingen;1876;Wachteln;24.0;0.096
2024;Wigoltingen;1882;Bienenvölker;128.0;0.0
2024;Wigoltingen;9009;Andere;;0.0
2024;Wil (SG);1144;Rindvieh, männliche Tiere bis 160 Tage alt;0.082;0.0107
2024;Wil (SG);1352;Andere Schafe über 365 Tage alt, weiblich;18.0956;3.0763
2024;Wil (SG);1354;Andere Schafe über 365 Tage alt, männlich;3.929;0.6679
2024;Wil (SG);1356;Jungschafe über 180 Tage bis 365 Tage alt;2.6093;0.1566
2024;Wilen (TG);1128;Rindvieh, weibliche Tiere über 365 bis 730 Tage;7.6858;3.0744
2024;Wilen (TG);1129;Rindvieh, männliche Tiere über 365 bis 730 Tage;0.0355;0.0142
2024;Wilen (TG);1142;Rindvieh, weibliche Tiere bis 160 Tage alt;22.6667;2.9467
2024;Wilen (TG);1143;Rindvieh, männliche Tiere über 160 bis 365 Tage alt;0.071;0.0234
